pid,row_index,eval_time,y_true,y_pred,surv_prob,risk,dataset
56,167,1740.25,0,0,0.9968428460415453,0.003157153958454728,FRTCS
57,168,1506.75,0,0,0.9997116710583214,0.0002883289416786283,FRTCS
57,169,1627.0,0,0,0.9997540503391065,0.00024594966089352965,FRTCS
57,170,1740.25,0,0,0.9997832140070386,0.0002167859929613769,FRTCS
61,180,1506.75,0,0,0.9784430656582117,0.021556934341788292,FRTCS
61,181,1627.0,0,0,0.9989608350442722,0.001039164955727756,FRTCS
61,182,1740.25,0,0,0.9990662057534792,0.0009337942465208471,FRTCS
62,183,1506.75,0,0,0.9984321573283523,0.0015678426716476679,FRTCS
62,184,1627.0,0,0,0.9984507421031594,0.0015492578968405724,FRTCS
62,185,1740.25,0,0,0.9980814813170582,0.0019185186829417944,FRTCS
64,189,1506.75,0,0,0.9695845488458872,0.030415451154112816,FRTCS
64,190,1627.0,0,0,0.9879778241738677,0.012022175826132298,FRTCS
64,191,1740.25,0,0,0.9909848673269153,0.009015132673084736,FRTCS
66,195,1506.75,0,0,0.8923962116241455,0.10760378837585449,FRTCS
66,196,1627.0,0,0,0.9782507214695215,0.021749278530478477,FRTCS
66,197,1740.25,0,0,0.981956047937274,0.01804395206272602,FRTCS
67,198,1506.75,0,0,0.7225000560283661,0.2774999439716339,FRTCS
67,199,1627.0,0,0,0.9125507026910782,0.08744929730892181,FRTCS
67,200,1740.25,0,0,0.9604709893465042,0.03952901065349579,FRTCS
70,207,1506.75,0,0,0.980598034337163,0.01940196566283703,FRTCS
70,208,1627.0,0,0,0.9892483996227384,0.010751600377261639,FRTCS
70,209,1740.25,0,0,0.9899104852229357,0.010089514777064323,FRTCS
71,210,1506.75,0,0,0.9970045248046517,0.002995475195348263,FRTCS
71,211,1627.0,0,0,0.9984888796461746,0.0015111203538253903,FRTCS
71,212,1740.25,0,0,0.9987465227022767,0.0012534772977232933,FRTCS
73,216,1506.75,0,0,0.91864213347435,0.08135786652565002,FRTCS
73,217,1627.0,0,0,0.99467847449705,0.005321525502949953,FRTCS
73,218,1740.25,0,0,0.9954044376499951,0.004595562350004911,FRTCS
74,219,1506.75,0,0,0.9955655573867261,0.004434442613273859,FRTCS
74,220,1627.0,0,0,0.99847304855939,0.0015269514406099916,FRTCS
74,221,1740.25,0,0,0.9987109866924584,0.0012890133075416088,FRTCS
77,228,1506.75,0,0,0.9983041578670964,0.0016958421329036355,FRTCS
77,229,1627.0,0,0,0.9981354492483661,0.0018645507516339421,FRTCS
77,230,1740.25,0,0,0.9987171478569508,0.0012828521430492401,FRTCS
78,231,1506.75,0,0,0.9986099081579596,0.0013900918420404196,FRTCS
78,232,1627.0,0,0,0.9992062628734857,0.0007937371265143156,FRTCS
78,233,1740.25,0,0,0.9995014266460203,0.0004985733539797366,FRTCS
79,234,1506.75,0,0,0.9897128846496344,0.010287115350365639,FRTCS
79,235,1627.0,0,0,0.9980973299825564,0.0019026700174435973,FRTCS
79,236,1740.25,0,0,0.9983007828705013,0.0016992171294987202,FRTCS
82,243,1506.75,0,0,0.894100733101368,0.10589926689863205,FRTCS
82,244,1627.0,0,0,0.9805264193564653,0.01947358064353466,FRTCS
82,245,1740.25,0,0,0.984903390519321,0.015096609480679035,FRTCS
83,246,1506.75,0,0,0.9653111360967159,0.03468886390328407,FRTCS
83,247,1627.0,0,0,0.9880462447181344,0.011953755281865597,FRTCS
83,248,1740.25,0,0,0.9895230168476701,0.010476983152329922,FRTCS
87,258,1506.75,0,0,0.9954528165981174,0.0045471834018826485,FRTCS
87,259,1627.0,0,0,0.9967700340785086,0.0032299659214913845,FRTCS
87,260,1740.25,0,0,0.9980084153357893,0.001991584664210677,FRTCS
90,267,1506.75,0,0,0.8825550451874733,0.1174449548125267,FRTCS
90,268,1627.0,0,0,0.9830323606729507,0.016967639327049255,FRTCS
90,269,1740.25,0,0,0.9839968457818031,0.01600315421819687,FRTCS
91,270,1506.75,0,0,0.9991011676611379,0.0008988323388621211,FRTCS
91,271,1627.0,0,0,0.9996299755293876,0.00037002447061240673,FRTCS
91,272,1740.25,0,0,0.9997706042340724,0.00022939576592762023,FRTCS
93,276,1506.75,0,0,0.9983366938540712,0.0016633061459288,FRTCS
93,277,1627.0,0,0,0.998808431904763,0.0011915680952370167,FRTCS
93,278,1740.25,0,0,0.9987049885094166,0.0012950114905834198,FRTCS
102,303,1506.75,0,0,0.5697229504585266,0.4302770495414734,FRTCS
102,304,1627.0,0,0,0.9343293309211731,0.0656706690788269,FRTCS
102,305,1740.25,0,0,0.9692128598690033,0.030787140130996704,FRTCS
105,312,1506.75,0,1,0.25428861379623413,0.7457113862037659,FRTCS
105,313,1627.0,0,0,0.7973982989788055,0.20260170102119446,FRTCS
105,314,1740.25,0,0,0.8566518574953079,0.14334814250469208,FRTCS
109,324,1506.75,0,0,0.9935829970054328,0.006417002994567156,FRTCS
109,325,1627.0,0,0,0.9970208103768528,0.0029791896231472492,FRTCS
109,326,1740.25,0,0,0.9979314000811428,0.002068599918857217,FRTCS
110,327,1506.75,0,0,0.9966192217543721,0.00338077824562788,FRTCS
110,328,1627.0,0,0,0.9979384650941938,0.002061534905806184,FRTCS
110,329,1740.25,0,0,0.9973378535360098,0.0026621464639902115,FRTCS
111,330,1506.75,0,0,0.9983595503726974,0.001640449627302587,FRTCS
111,331,1627.0,0,0,0.9991754248039797,0.0008245751960203052,FRTCS
111,332,1740.25,0,0,0.9988552154973149,0.00114478450268507,FRTCS
115,342,1506.75,0,0,0.9827670846134424,0.01723291538655758,FRTCS
115,343,1627.0,0,0,0.9968303667847067,0.0031696332152932882,FRTCS
115,344,1740.25,0,0,0.9983150381594896,0.0016849618405103683,FRTCS
119,354,1506.75,0,0,0.9959061802364886,0.004093819763511419,FRTCS
119,355,1627.0,0,0,0.9961650734767318,0.003834926523268223,FRTCS
119,356,1740.25,0,0,0.9960535205900669,0.00394647940993309,FRTCS
121,360,1506.75,0,0,0.9925721725448966,0.007427827455103397,FRTCS
121,361,1627.0,0,0,0.9969847612082958,0.003015238791704178,FRTCS
121,362,1740.25,0,0,0.9965060485992581,0.0034939514007419348,FRTCS
132,393,1506.75,0,0,0.9684756100177765,0.03152438998222351,FRTCS
132,394,1627.0,0,0,0.9952719113789499,0.004728088621050119,FRTCS
132,395,1740.25,0,0,0.9947753623127937,0.005224637687206268,FRTCS
133,396,1506.75,0,0,0.9643208608031273,0.03567913919687271,FRTCS
133,397,1627.0,0,0,0.9720412604510784,0.027958739548921585,FRTCS
133,398,1740.25,0,0,0.9746369477361441,0.025363052263855934,FRTCS
134,399,1506.75,0,0,0.998118530260399,0.001881469739601016,FRTCS
134,400,1627.0,0,0,0.9982553540030494,0.0017446459969505668,FRTCS
134,401,1740.25,0,0,0.9878435358405113,0.012156464159488678,FRTCS
136,405,1506.75,0,0,0.9984039564151317,0.0015960435848683119,FRTCS
136,406,1627.0,0,0,0.9986498748185113,0.0013501251814886928,FRTCS
136,407,1740.25,0,0,0.9985705667641014,0.001429433235898614,FRTCS
137,408,1506.75,0,0,0.8559385687112808,0.14406143128871918,FRTCS
137,409,1627.0,0,0,0.9584671594202518,0.041532840579748154,FRTCS
137,410,1740.25,0,0,0.984548975713551,0.015451024286448956,FRTCS
141,420,1506.75,0,0,0.9543203748762608,0.04567962512373924,FRTCS
141,421,1627.0,0,0,0.9928908757865429,0.0071091242134571075,FRTCS
141,422,1740.25,0,0,0.988842667080462,0.011157332919538021,FRTCS
146,435,1506.75,0,0,0.9960175147280097,0.003982485271990299,FRTCS
146,436,1627.0,0,0,0.9959131139330566,0.004086886066943407,FRTCS
146,437,1740.25,0,1,0.45971739292144775,0.5402826070785522,FRTCS
149,444,1506.75,0,0,0.9699924625456333,0.030007537454366684,FRTCS
149,445,1627.0,0,0,0.997818595264107,0.002181404735893011,FRTCS
149,446,1740.25,0,0,0.8573527038097382,0.14264729619026184,FRTCS
156,465,1506.75,0,0,0.993474462069571,0.006525537930428982,FRTCS
156,466,1627.0,0,0,0.9956549908965826,0.0043450091034173965,FRTCS
156,467,1740.25,0,0,0.9929035170935094,0.007096482906490564,FRTCS
159,474,1506.75,0,0,0.9871142618358135,0.012885738164186478,FRTCS
159,475,1627.0,0,0,0.9982772232033312,0.001722776796668768,FRTCS
159,476,1740.25,0,0,0.9986625004094094,0.0013374995905905962,FRTCS
164,489,1506.75,0,0,0.9991890729288571,0.0008109270711429417,FRTCS
164,490,1627.0,0,0,0.9994228683062829,0.0005771316937170923,FRTCS
164,491,1740.25,0,0,0.999375760089606,0.0006242399103939533,FRTCS
165,492,1506.75,0,0,0.9719132035970688,0.028086796402931213,FRTCS
165,493,1627.0,0,0,0.9914850629866123,0.00851493701338768,FRTCS
165,494,1740.25,0,0,0.9945041132159531,0.005495886784046888,FRTCS
166,495,1506.75,0,0,0.9890718702226877,0.010928129777312279,FRTCS
166,496,1627.0,0,0,0.997406966984272,0.002593033015727997,FRTCS
166,497,1740.25,0,0,0.9983918759971857,0.001608124002814293,FRTCS
168,501,1506.75,0,0,0.988983160816133,0.011016839183866978,FRTCS
168,502,1627.0,0,0,0.9969334728084505,0.0030665271915495396,FRTCS
168,503,1740.25,0,0,0.9963370612822473,0.003662938717752695,FRTCS
175,522,1506.75,0,0,0.9992813788703643,0.0007186211296357214,FRTCS
175,523,1627.0,0,0,0.999438876111526,0.0005611238884739578,FRTCS
175,524,1740.25,0,0,0.9994425534387119,0.0005574465612880886,FRTCS
177,528,1506.75,0,0,0.9974216984119266,0.002578301588073373,FRTCS
177,529,1627.0,0,0,0.9980913504259661,0.001908649574033916,FRTCS
177,530,1740.25,0,0,0.9979098106268793,0.0020901893731206656,FRTCS
179,534,1506.75,0,0,0.994817947037518,0.0051820529624819756,FRTCS
179,535,1627.0,0,0,0.9946880200877786,0.005311979912221432,FRTCS
179,536,1740.25,0,0,0.9962509474717081,0.0037490525282919407,FRTCS
182,543,1506.75,0,0,0.9478372186422348,0.0521627813577652,FRTCS
182,544,1627.0,0,0,0.9849495654925704,0.0150504345074296,FRTCS
182,545,1740.25,0,0,0.9871081970632076,0.012891802936792374,FRTCS
183,546,1506.75,0,0,0.9923091912642121,0.0076908087357878685,FRTCS
183,547,1627.0,0,0,0.9932642234489322,0.006735776551067829,FRTCS
183,548,1740.25,0,0,0.9938570386730134,0.006142961326986551,FRTCS
193,576,1506.75,0,0,0.9996170832891949,0.0003829167108051479,FRTCS
193,577,1627.0,0,0,0.9996546874463093,0.0003453125536907464,FRTCS
193,578,1740.25,0,0,0.9996628711814992,0.000337128818500787,FRTCS
200,597,1506.75,0,0,0.9364592880010605,0.06354071199893951,FRTCS
200,598,1627.0,0,0,0.9823916405439377,0.017608359456062317,FRTCS
200,599,1740.25,0,0,0.9784861821681261,0.021513817831873894,FRTCS
205,612,1506.75,0,0,0.9730931613594294,0.02690683864057064,FRTCS
205,613,1627.0,0,0,0.9972041654400527,0.0027958345599472523,FRTCS
205,614,1740.25,0,0,0.997673075646162,0.002326924353837967,FRTCS
209,624,1506.75,0,0,0.7102892994880676,0.2897107005119324,FRTCS
209,625,1627.0,1,0,0.7930518984794617,0.20694810152053833,FRTCS
209,626,1740.25,1,1,0.06695127487182617,0.9330487251281738,FRTCS
210,627,1506.75,0,0,0.9550411999225616,0.044958800077438354,FRTCS
210,628,1627.0,0,0,0.9806365016847849,0.01936349831521511,FRTCS
210,629,1740.25,0,0,0.9698311910033226,0.0301688089966774,FRTCS
211,630,1506.75,0,0,0.9557254388928413,0.04427456110715866,FRTCS
211,631,1627.0,0,0,0.983233729377389,0.016766270622611046,FRTCS
211,632,1740.25,0,0,0.9941550483927131,0.00584495160728693,FRTCS
212,633,1506.75,0,0,0.999311518506147,0.0006884814938530326,FRTCS
212,634,1627.0,0,0,0.9993813110049814,0.0006186889950186014,FRTCS
212,635,1740.25,0,0,0.9994676689384505,0.0005323310615494847,FRTCS
213,636,1506.75,0,0,0.994201629422605,0.005798370577394962,FRTCS
213,637,1627.0,0,0,0.9975770832970738,0.002422916702926159,FRTCS
213,638,1740.25,0,0,0.9967266444582492,0.0032733555417507887,FRTCS
214,639,1506.75,0,0,0.982503354549408,0.01749664545059204,FRTCS
214,640,1627.0,0,0,0.9990878058597445,0.0009121941402554512,FRTCS
214,641,1740.25,0,0,0.9990301121142693,0.0009698878857307136,FRTCS
216,645,1506.75,0,0,0.998952689114958,0.0010473108850419521,FRTCS
216,646,1627.0,0,0,0.9988701564725488,0.0011298435274511576,FRTCS
216,647,1740.25,0,0,0.9982547594700009,0.001745240529999137,FRTCS
219,654,1506.75,0,0,0.8204777836799622,0.17952221632003784,FRTCS
219,655,1627.0,0,0,0.9572446756064892,0.04275532439351082,FRTCS
219,656,1740.25,0,0,0.9633860066533089,0.03661399334669113,FRTCS
221,660,1506.75,0,0,0.9469982273876667,0.0530017726123333,FRTCS
221,661,1627.0,0,0,0.9844389222562313,0.015561077743768692,FRTCS
221,662,1740.25,0,0,0.9900801479816437,0.009919852018356323,FRTCS
224,669,1506.75,0,0,0.9678589701652527,0.032141029834747314,FRTCS
224,670,1627.0,1,0,0.7833098769187927,0.21669012308120728,FRTCS
224,671,1740.25,1,1,0.24254226684570312,0.7574577331542969,FRTCS
228,681,1506.75,0,0,0.9994419135036878,0.0005580864963121712,FRTCS
228,682,1627.0,0,0,0.9993170775123872,0.0006829224876128137,FRTCS
228,683,1740.25,0,0,0.9992788775707595,0.000721122429240495,FRTCS
232,693,1506.75,0,0,0.9995462127553765,0.00045378724462352693,FRTCS
232,694,1627.0,0,0,0.9997014804976061,0.00029851950239390135,FRTCS
232,695,1740.25,0,0,0.999746928922832,0.0002530710771679878,FRTCS
235,702,1506.75,0,0,0.9821377191692591,0.01786228083074093,FRTCS
235,703,1627.0,0,0,0.9960473361425102,0.003952663857489824,FRTCS
235,704,1740.25,0,0,0.9977581345010549,0.002241865498945117,FRTCS
236,705,1506.75,0,0,0.9372277110815048,0.06277228891849518,FRTCS
236,706,1627.0,0,0,0.9848363259807229,0.015163674019277096,FRTCS
236,707,1740.25,1,0,0.9618482105433941,0.03815178945660591,FRTCS
245,732,1506.75,0,0,0.9853159030899405,0.014684096910059452,FRTCS
245,733,1627.0,0,0,0.9878750620409846,0.01212493795901537,FRTCS
245,734,1740.25,0,0,0.989345021545887,0.010654978454113007,FRTCS
249,744,1506.75,0,0,0.7154513895511627,0.2845486104488373,FRTCS
249,745,1627.0,0,0,0.9652395732700825,0.034760426729917526,FRTCS
249,746,1740.25,0,0,0.972210455685854,0.027789544314146042,FRTCS
250,747,1506.75,0,0,0.8963098227977753,0.10369017720222473,FRTCS
250,748,1627.0,0,1,0.36193907260894775,0.6380609273910522,FRTCS
250,749,1740.25,0,0,0.7809747755527496,0.21902522444725037,FRTCS
251,750,1506.75,0,0,0.9490537270903587,0.050946272909641266,FRTCS
251,751,1627.0,0,0,0.9754994623363018,0.024500537663698196,FRTCS
251,752,1740.25,0,0,0.981222540140152,0.018777459859848022,FRTCS
257,768,1506.75,0,0,0.9962145760655403,0.0037854239344596863,FRTCS
257,769,1627.0,0,0,0.9994061655597761,0.0005938344402238727,FRTCS
257,770,1740.25,0,0,0.9995387727685738,0.0004612272314261645,FRTCS
260,777,1506.75,0,0,0.9914589002728462,0.008541099727153778,FRTCS
260,778,1627.0,0,0,0.9953103391453624,0.004689660854637623,FRTCS
260,779,1740.25,0,0,0.99615423893556,0.003845761064440012,FRTCS
261,780,1506.75,0,0,0.9936194643378258,0.006380535662174225,FRTCS
261,781,1627.0,0,0,0.9983874975005165,0.0016125024994835258,FRTCS
261,782,1740.25,0,0,0.9984688682015985,0.001531131798401475,FRTCS
265,792,1506.75,0,0,0.9963425477035344,0.0036574522964656353,FRTCS
265,793,1627.0,0,0,0.9993616004358046,0.0006383995641954243,FRTCS
265,794,1740.25,0,0,0.9995736324053723,0.0004263675946276635,FRTCS
272,813,1506.75,0,0,0.9742735326290131,0.02572646737098694,FRTCS
272,814,1627.0,0,0,0.994905989151448,0.005094010848551989,FRTCS
272,815,1740.25,0,0,0.9964602629188448,0.003539737081155181,FRTCS
278,831,1506.75,0,0,0.8935397416353226,0.10646025836467743,FRTCS
278,832,1627.0,0,0,0.9910405473783612,0.008959452621638775,FRTCS
278,833,1740.25,0,0,0.9938262943178415,0.00617370568215847,FRTCS
282,843,1506.75,0,0,0.9168613404035568,0.08313865959644318,FRTCS
282,844,1627.0,0,0,0.9816503562033176,0.018349643796682358,FRTCS
282,845,1740.25,0,0,0.9888970358297229,0.011102964170277119,FRTCS
285,852,1506.75,0,0,0.9701225701719522,0.029877429828047752,FRTCS
285,853,1627.0,0,0,0.9878421667963266,0.012157833203673363,FRTCS
285,854,1740.25,0,0,0.9899628581479192,0.010037141852080822,FRTCS
287,858,1506.75,0,0,0.9995389065006748,0.0004610934993252158,FRTCS
287,859,1627.0,0,0,0.9989179988624528,0.001082001137547195,FRTCS
287,860,1740.25,0,0,0.9994722119299695,0.0005277880700305104,FRTCS
290,867,1506.75,0,0,0.97935233078897,0.020647669211030006,FRTCS
290,868,1627.0,0,0,0.9866844099014997,0.013315590098500252,FRTCS
290,869,1740.25,0,0,0.9890580018982291,0.010941998101770878,FRTCS
291,870,1506.75,0,0,0.7279148101806641,0.27208518981933594,FRTCS
291,871,1627.0,1,0,0.9965139504056424,0.0034860495943576097,FRTCS
291,872,1740.25,1,0,0.868880033493042,0.131119966506958,FRTCS
297,888,1506.75,0,0,0.9472046010196209,0.052795398980379105,FRTCS
297,889,1627.0,0,0,0.9926141230389476,0.007385876961052418,FRTCS
297,890,1740.25,0,0,0.9923397558741271,0.00766024412587285,FRTCS
300,897,1506.75,0,0,0.9910739557817578,0.008926044218242168,FRTCS
300,898,1627.0,0,0,0.9953279169276357,0.00467208307236433,FRTCS
300,899,1740.25,0,0,0.9957700800150633,0.004229919984936714,FRTCS
301,900,1506.75,1,0,0.9903908865526319,0.009609113447368145,FRTCS
301,901,1627.0,1,1,0.27127552032470703,0.728724479675293,FRTCS
301,902,1740.25,1,1,0.0666852593421936,0.9333147406578064,FRTCS
303,906,1506.75,0,0,0.9806695953011513,0.019330404698848724,FRTCS
303,907,1627.0,0,0,0.9863231144845486,0.013676885515451431,FRTCS
303,908,1740.25,0,0,0.9855090454220772,0.014490954577922821,FRTCS
307,918,1506.75,0,0,0.847130686044693,0.152869313955307,FRTCS
307,919,1627.0,0,0,0.9861555714160204,0.013844428583979607,FRTCS
307,920,1740.25,0,0,0.9912800546735525,0.008719945326447487,FRTCS
311,930,1506.75,0,0,0.9547780528664589,0.04522194713354111,FRTCS
311,931,1627.0,0,0,0.9718410968780518,0.028158903121948242,FRTCS
311,932,1740.25,0,0,0.9754544347524643,0.024545565247535706,FRTCS
312,933,1506.75,0,0,0.9524157643318176,0.04758423566818237,FRTCS
312,934,1627.0,0,0,0.987319958396256,0.01268004160374403,FRTCS
312,935,1740.25,0,0,0.9816971719264984,0.018302828073501587,FRTCS
319,954,1506.75,0,0,0.9963833773508668,0.0036166226491332054,FRTCS
319,955,1627.0,0,0,0.9981062243459746,0.0018937756540253758,FRTCS
319,956,1740.25,0,0,0.9969994160346687,0.003000583965331316,FRTCS
322,963,1506.75,0,0,0.9328715801239014,0.06712841987609863,FRTCS
322,964,1627.0,0,0,0.9864239171147346,0.01357608288526535,FRTCS
322,965,1740.25,0,0,0.9894769340753555,0.01052306592464447,FRTCS
324,969,1506.75,1,0,0.9968171359505504,0.003182864049449563,FRTCS
324,970,1627.0,1,0,0.5208815336227417,0.4791184663772583,FRTCS
324,971,1740.25,1,1,0.25341540575027466,0.7465845942497253,FRTCS
327,978,1506.75,0,0,0.9837689474225044,0.016231052577495575,FRTCS
327,979,1627.0,0,0,0.9948805696330965,0.0051194303669035435,FRTCS
327,980,1740.25,0,0,0.9959924472495914,0.0040075527504086494,FRTCS
329,984,1506.75,0,0,0.9964771321974695,0.003522867802530527,FRTCS
329,985,1627.0,0,0,0.9970021657645702,0.002997834235429764,FRTCS
329,986,1740.25,0,0,0.9959092396311462,0.0040907603688538074,FRTCS
330,987,1506.75,0,0,0.9808024019002914,0.019197598099708557,FRTCS
330,988,1627.0,0,0,0.9901198903098702,0.009880109690129757,FRTCS
330,989,1740.25,0,0,0.9934479724615812,0.00655202753841877,FRTCS
332,993,1506.75,0,0,0.9772663731127977,0.022733626887202263,FRTCS
332,994,1627.0,0,0,0.9921696512028575,0.007830348797142506,FRTCS
332,995,1740.25,0,0,0.9916868880391121,0.008313111960887909,FRTCS
337,1008,1506.75,0,0,0.907379113137722,0.09262088686227798,FRTCS
337,1009,1627.0,0,0,0.9771920815110207,0.02280791848897934,FRTCS
337,1010,1740.25,0,0,0.97413076646626,0.025869233533740044,FRTCS
339,1014,1506.75,0,0,0.9900582134723663,0.009941786527633667,FRTCS
339,1015,1627.0,0,0,0.9927246095612645,0.007275390438735485,FRTCS
339,1016,1740.25,0,0,0.9904880346730351,0.009511965326964855,FRTCS
341,1020,1506.75,0,0,0.9313004314899445,0.06869956851005554,FRTCS
341,1021,1627.0,0,0,0.9751182161271572,0.02488178387284279,FRTCS
341,1022,1740.25,0,0,0.9844387443736196,0.015561255626380444,FRTCS
343,1026,1506.75,0,0,0.9665421657264233,0.033457834273576736,FRTCS
343,1027,1627.0,1,0,0.9973125986289233,0.002687401371076703,FRTCS
343,1028,1740.25,1,0,0.6755450963973999,0.3244549036026001,FRTCS
347,1038,1506.75,0,0,0.9996172112296335,0.0003827887703664601,FRTCS
347,1039,1627.0,0,0,0.9998023534717504,0.0001976465282496065,FRTCS
347,1040,1740.25,0,0,0.9997852372762281,0.00021476272377185524,FRTCS
353,1056,1506.75,0,0,0.9918998535722494,0.008100146427750587,FRTCS
353,1057,1627.0,0,0,0.9969352625776082,0.0030647374223917723,FRTCS
353,1058,1740.25,0,0,0.9976385389454663,0.00236146105453372,FRTCS
354,1059,1506.75,0,0,0.9991501307231374,0.0008498692768625915,FRTCS
354,1060,1627.0,0,0,0.9994181688525714,0.000581831147428602,FRTCS
354,1061,1740.25,0,0,0.9991465054918081,0.0008534945081919432,FRTCS
357,1068,1506.75,0,0,0.6590248942375183,0.3409751057624817,FRTCS
357,1069,1627.0,0,0,0.9576824232935905,0.042317576706409454,FRTCS
357,1070,1740.25,0,0,0.966371800750494,0.033628199249506,FRTCS
361,1080,1506.75,0,0,0.89786546677351,0.10213453322649002,FRTCS
361,1081,1627.0,0,0,0.9879933381453156,0.012006661854684353,FRTCS
361,1082,1740.25,0,0,0.9925661152228713,0.0074338847771286964,FRTCS
362,1083,1506.75,0,0,0.9606565088033676,0.039343491196632385,FRTCS
362,1084,1627.0,0,0,0.9882221836596727,0.011777816340327263,FRTCS
362,1085,1740.25,0,0,0.9847536403685808,0.015246359631419182,FRTCS
363,1086,1506.75,0,0,0.9768910650163889,0.023108934983611107,FRTCS
363,1087,1627.0,0,0,0.9988328110193834,0.0011671889806166291,FRTCS
363,1088,1740.25,0,0,0.9988039304735139,0.0011960695264860988,FRTCS
364,1089,1506.75,0,0,0.9681569747626781,0.031843025237321854,FRTCS
364,1090,1627.0,0,0,0.9931013369932771,0.006898663006722927,FRTCS
364,1091,1740.25,0,0,0.9923198320902884,0.007680167909711599,FRTCS
370,1107,1506.75,0,0,0.9713517390191555,0.028648260980844498,FRTCS
