pid,tau,t,risk,surv_prob,dataset
17,8.3,nan,0.15663600339749095,nan,Rossi
17,19.0,nan,0.2701761401489675,nan,Rossi
17,8.3,19.0,nan,0.6670883919358219,Rossi
17,8.3,28.0,nan,0.4344802090460196,Rossi
17,8.3,39.0,nan,0.2683147220094181,Rossi
17,8.3,48.7,nan,0.16332065678046304,Rossi
17,19.0,28.0,nan,0.5348943967046372,Rossi
17,19.0,39.0,nan,0.34647503973286775,Rossi
17,19.0,48.7,nan,0.13994673804377644,Rossi
18,8.3,nan,0.15663600339749095,nan,Rossi
18,19.0,nan,0.25704685096864266,nan,Rossi
18,28.0,nan,0.47025670224117677,nan,Rossi
18,39.0,nan,0.5721836823423809,nan,Rossi
18,48.7,nan,0.7774226810939253,nan,Rossi
18,8.3,19.0,nan,0.6670883919358219,Rossi
18,8.3,28.0,nan,0.4344802090460196,Rossi
18,8.3,39.0,nan,0.2683147220094181,Rossi
18,8.3,48.7,nan,0.16332065678046304,Rossi
18,19.0,28.0,nan,0.5297432977588232,Rossi
18,19.0,39.0,nan,0.33758329324565617,Rossi
18,19.0,48.7,nan,0.18806479243633545,Rossi
18,28.0,39.0,nan,0.33758329324565617,Rossi
18,28.0,48.7,nan,0.18806479243633545,Rossi
18,39.0,48.7,nan,0.22257731890607468,Rossi
19,8.3,nan,0.15663600339749095,nan,Rossi
19,19.0,nan,0.4458221051271417,nan,Rossi
19,28.0,nan,0.5846586520720092,nan,Rossi
19,39.0,nan,0.7046794737020683,nan,Rossi
19,48.7,nan,0.8920156805578009,nan,Rossi
19,8.3,19.0,nan,0.6670883919358219,Rossi
19,8.3,28.0,nan,0.4344802090460196,Rossi
19,8.3,39.0,nan,0.2683147220094181,Rossi
19,8.3,48.7,nan,0.16332065678046304,Rossi
19,19.0,28.0,nan,0.3266996167904197,Rossi
19,19.0,39.0,nan,0.1885354852139779,Rossi
19,19.0,48.7,nan,0.07917554815582362,Rossi
19,28.0,39.0,nan,0.26121619374970106,Rossi
19,28.0,48.7,nan,0.0956807418868163,Rossi
19,39.0,48.7,nan,0.1079843194421991,Rossi
20,8.3,nan,0.06214529429927074,nan,Rossi
20,19.0,nan,0.11038762068020924,nan,Rossi
20,28.0,nan,0.2668853486971171,nan,Rossi
20,39.0,nan,0.44334992437459864,nan,Rossi
20,48.7,nan,0.7064069352196876,nan,Rossi
20,8.3,19.0,nan,0.8303949195234814,Rossi
20,8.3,28.0,nan,0.6097762170338424,Rossi
20,8.3,39.0,nan,0.42470422196857815,Rossi
20,8.3,48.7,nan,0.25002246040097187,Rossi
20,19.0,28.0,nan,0.7010964180453958,Rossi
20,19.0,39.0,nan,0.5200338447744837,Rossi
20,19.0,48.7,nan,0.2887628687232304,Rossi
20,28.0,39.0,nan,0.5566500756254014,Rossi
20,28.0,48.7,nan,0.29359306478031244,Rossi
20,39.0,48.7,nan,0.29359306478031244,Rossi
23,8.3,nan,0.15663600339749095,nan,Rossi
23,19.0,nan,0.3329116080641781,nan,Rossi
23,8.3,19.0,nan,0.6670883919358219,Rossi
23,8.3,28.0,nan,0.4344802090460196,Rossi
23,8.3,39.0,nan,0.2683147220094181,Rossi
23,8.3,48.7,nan,0.16332065678046304,Rossi
23,19.0,28.0,nan,0.4344802090460196,Rossi
23,19.0,39.0,nan,0.2683147220094181,Rossi
23,19.0,48.7,nan,0.16332065678046304,Rossi
25,8.3,nan,0.15663600339749095,nan,Rossi
25,19.0,nan,0.15989298330738821,nan,Rossi
25,28.0,nan,0.2603596661396188,nan,Rossi
25,39.0,nan,0.41566109497280535,nan,Rossi
25,48.7,nan,0.681168385620313,nan,Rossi
25,8.3,19.0,nan,0.6670883919358219,Rossi
25,8.3,28.0,nan,0.4344802090460196,Rossi
25,8.3,39.0,nan,0.2683147220094181,Rossi
25,8.3,48.7,nan,0.16332065678046304,Rossi
25,19.0,28.0,nan,0.6519356460264478,Rossi
25,19.0,39.0,nan,0.46872292844012,Rossi
25,19.0,48.7,nan,0.27859128008179923,Rossi
25,28.0,39.0,nan,0.5609247839814079,Rossi
25,28.0,48.7,nan,0.31964944512998616,Rossi
25,39.0,48.7,nan,0.318831614379687,Rossi
26,8.3,nan,0.09228142225604963,nan,Rossi
26,19.0,nan,0.1834175295118312,nan,Rossi
26,28.0,nan,0.3916152161574704,nan,Rossi
26,39.0,nan,0.5696272789799488,nan,Rossi
26,48.7,nan,0.7551040091144297,nan,Rossi
26,8.3,19.0,nan,0.763471123601437,Rossi
26,8.3,28.0,nan,0.5458761636936079,Rossi
26,8.3,39.0,nan,0.371239778364024,Rossi
26,8.3,48.7,nan,0.2134504269449501,Rossi
26,19.0,28.0,nan,0.6083847838425296,Rossi
26,19.0,39.0,nan,0.4303727210200512,Rossi
26,19.0,48.7,nan,0.24489599088557035,Rossi
26,28.0,39.0,nan,0.4303727210200512,Rossi
26,28.0,48.7,nan,0.24489599088557035,Rossi
26,39.0,48.7,nan,0.24489599088557035,Rossi
27,8.3,nan,0.16353790272207458,nan,Rossi
27,19.0,nan,0.2913036948373018,nan,Rossi
27,28.0,nan,0.5576738254161783,nan,Rossi
27,39.0,nan,0.7146501448646683,nan,Rossi
27,48.7,nan,0.7965086959864573,nan,Rossi
27,8.3,19.0,nan,0.7086963051626982,Rossi
27,8.3,28.0,nan,0.44232617458382173,Rossi
27,8.3,39.0,nan,0.28534985513533173,Rossi
27,8.3,48.7,nan,0.20349130401354265,Rossi
27,19.0,28.0,nan,0.44232617458382173,Rossi
27,19.0,39.0,nan,0.28534985513533173,Rossi
27,19.0,48.7,nan,0.20349130401354265,Rossi
27,28.0,39.0,nan,0.28534985513533173,Rossi
27,28.0,48.7,nan,0.20349130401354265,Rossi
27,39.0,48.7,nan,0.20349130401354265,Rossi
30,8.3,nan,0.15663600339749095,nan,Rossi
30,19.0,nan,0.3329116080641781,nan,Rossi
30,28.0,nan,0.5655197909539804,nan,Rossi
30,39.0,nan,0.7350388044891517,nan,Rossi
30,48.7,nan,0.8665283277978127,nan,Rossi
30,8.3,19.0,nan,0.6670883919358219,Rossi
30,8.3,28.0,nan,0.4344802090460196,Rossi
30,8.3,39.0,nan,0.2683147220094181,Rossi
30,8.3,48.7,nan,0.16332065678046304,Rossi
30,19.0,28.0,nan,0.4344802090460196,Rossi
30,19.0,39.0,nan,0.2683147220094181,Rossi
30,19.0,48.7,nan,0.16332065678046304,Rossi
30,28.0,39.0,nan,0.2683147220094181,Rossi
30,28.0,48.7,nan,0.16332065678046304,Rossi
30,39.0,48.7,nan,0.11692315578076962,Rossi
31,8.3,nan,0.16649593388580264,nan,Rossi
31,19.0,nan,0.2638351814067501,nan,Rossi
31,28.0,nan,0.4729752300291781,nan,Rossi
31,39.0,nan,0.6499486748695567,nan,Rossi
31,48.7,nan,0.8022834315608709,nan,Rossi
31,8.3,19.0,nan,0.6382071952339916,Rossi
31,8.3,28.0,nan,0.4226985070877881,Rossi
31,8.3,39.0,nan,0.26274643198310177,Rossi
31,8.3,48.7,nan,0.1590564514628151,Rossi
31,19.0,28.0,nan,0.5270247699708219,Rossi
31,19.0,39.0,nan,0.35005132513044335,Rossi
31,19.0,48.7,nan,0.1977165684391291,Rossi
31,28.0,39.0,nan,0.35005132513044335,Rossi
31,28.0,48.7,nan,0.1977165684391291,Rossi
31,39.0,48.7,nan,0.1977165684391291,Rossi
32,8.3,nan,0.1640629299628269,nan,Rossi
32,19.0,nan,0.3264059277891236,nan,Rossi
32,28.0,nan,0.5458522241390122,nan,Rossi
32,39.0,nan,0.7038630680229421,nan,Rossi
32,48.7,nan,0.8159518601408837,nan,Rossi
32,8.3,19.0,nan,0.6735940722108764,Rossi
32,8.3,28.0,nan,0.45414777586098776,Rossi
32,8.3,39.0,nan,0.2961369319770579,Rossi
32,8.3,48.7,nan,0.18404813985911628,Rossi
32,19.0,28.0,nan,0.45414777586098776,Rossi
32,19.0,39.0,nan,0.2961369319770579,Rossi
32,19.0,48.7,nan,0.18404813985911628,Rossi
32,28.0,39.0,nan,0.2961369319770579,Rossi
32,28.0,48.7,nan,0.18404813985911628,Rossi
32,39.0,48.7,nan,0.18404813985911628,Rossi
34,8.3,nan,0.15663600339749095,nan,Rossi
34,19.0,nan,0.17821634768619976,nan,Rossi
34,28.0,nan,0.3772963433004958,nan,Rossi
34,39.0,nan,0.5687248947103679,nan,Rossi
34,48.7,nan,0.7408905258080154,nan,Rossi
34,8.3,19.0,nan,0.6670883919358219,Rossi
34,8.3,28.0,nan,0.4344802090460196,Rossi
34,8.3,39.0,nan,0.2683147220094181,Rossi
34,8.3,48.7,nan,0.16332065678046304,Rossi
34,19.0,28.0,nan,0.6227036566995042,Rossi
34,19.0,39.0,nan,0.4312751052896321,Rossi
34,19.0,48.7,nan,0.23872748150971534,Rossi
34,28.0,39.0,nan,0.4312751052896321,Rossi
34,28.0,48.7,nan,0.23872748150971534,Rossi
34,39.0,48.7,nan,0.23872748150971534,Rossi
40,8.3,nan,0.15663600339749095,nan,Rossi
40,19.0,nan,0.3329116080641781,nan,Rossi
40,28.0,nan,0.5655197909539804,nan,Rossi
40,39.0,nan,0.7316852779905819,nan,Rossi
40,48.7,nan,0.836679343219537,nan,Rossi
40,8.3,19.0,nan,0.6670883919358219,Rossi
40,8.3,28.0,nan,0.4344802090460196,Rossi
40,8.3,39.0,nan,0.2683147220094181,Rossi
40,8.3,48.7,nan,0.16332065678046304,Rossi
40,19.0,28.0,nan,0.4344802090460196,Rossi
40,19.0,39.0,nan,0.2683147220094181,Rossi
40,19.0,48.7,nan,0.16332065678046304,Rossi
40,28.0,39.0,nan,0.2683147220094181,Rossi
40,28.0,48.7,nan,0.16332065678046304,Rossi
40,39.0,48.7,nan,0.16332065678046304,Rossi
43,8.3,nan,0.10522629476581224,nan,Rossi
43,8.3,19.0,nan,0.4356530303376642,Rossi
43,8.3,28.0,nan,0.2296460370786182,Rossi
43,8.3,39.0,nan,0.1217027742059833,Rossi
43,8.3,48.7,nan,0.04915529250061368,Rossi
46,8.3,nan,0.15663600339749095,nan,Rossi
46,19.0,nan,0.2601280422296949,nan,Rossi
46,28.0,nan,0.46945550994980767,nan,Rossi
46,39.0,nan,0.6536065224253317,nan,Rossi
46,48.7,nan,0.7995588436238225,nan,Rossi
46,8.3,19.0,nan,0.6670883919358219,Rossi
46,8.3,28.0,nan,0.4344802090460196,Rossi
46,8.3,39.0,nan,0.2683147220094181,Rossi
46,8.3,48.7,nan,0.16332065678046304,Rossi
46,19.0,28.0,nan,0.5305444900501923,Rossi
46,19.0,39.0,nan,0.3463934775746683,Rossi
46,19.0,48.7,nan,0.20044115637617754,Rossi
46,28.0,39.0,nan,0.3463934775746683,Rossi
46,28.0,48.7,nan,0.20044115637617754,Rossi
46,39.0,48.7,nan,0.20044115637617754,Rossi
47,8.3,nan,0.15663600339749095,nan,Rossi
47,19.0,nan,0.5397993642587097,nan,Rossi
47,28.0,nan,0.7295433457496477,nan,Rossi
47,39.0,nan,0.7663805231071695,nan,Rossi
47,48.7,nan,0.907752399376406,nan,Rossi
47,8.3,19.0,nan,0.6670883919358219,Rossi
47,8.3,28.0,nan,0.4344802090460196,Rossi
47,8.3,39.0,nan,0.2683147220094181,Rossi
47,8.3,48.7,nan,0.16332065678046304,Rossi
47,19.0,28.0,nan,0.27045665425035226,Rossi
47,19.0,39.0,nan,0.15620902926686364,Rossi
47,19.0,48.7,nan,0.05399854646239388,Rossi
47,28.0,39.0,nan,0.15620902926686364,Rossi
47,28.0,48.7,nan,0.05399854646239388,Rossi
47,39.0,48.7,nan,0.0709571704967672,Rossi
56,8.3,nan,0.15663600339749095,nan,Rossi
56,19.0,nan,0.3329116080641781,nan,Rossi
56,28.0,nan,0.5655197909539804,nan,Rossi
56,39.0,nan,0.7316852779905819,nan,Rossi
56,48.7,nan,0.836679343219537,nan,Rossi
56,8.3,19.0,nan,0.6670883919358219,Rossi
56,8.3,28.0,nan,0.4344802090460196,Rossi
56,8.3,39.0,nan,0.2683147220094181,Rossi
56,8.3,48.7,nan,0.16332065678046304,Rossi
56,19.0,28.0,nan,0.4344802090460196,Rossi
56,19.0,39.0,nan,0.2683147220094181,Rossi
56,19.0,48.7,nan,0.16332065678046304,Rossi
56,28.0,39.0,nan,0.2683147220094181,Rossi
56,28.0,48.7,nan,0.16332065678046304,Rossi
56,39.0,48.7,nan,0.16332065678046304,Rossi
57,8.3,nan,0.1668605788936527,nan,Rossi
57,19.0,nan,0.15826927118410195,nan,Rossi
57,28.0,nan,0.4051837920695699,nan,Rossi
57,39.0,nan,0.5034844053819392,nan,Rossi
57,48.7,nan,0.6843762486415769,nan,Rossi
57,8.3,19.0,nan,0.707123036401119,Rossi
57,8.3,28.0,nan,0.44146976679642114,Rossi
57,8.3,39.0,nan,0.2893961591076162,Rossi
57,8.3,48.7,nan,0.20472856837077957,Rossi
57,19.0,28.0,nan,0.5948162079304301,Rossi
57,19.0,39.0,nan,0.424698426588915,Rossi
57,19.0,48.7,nan,0.28293311328521,Rossi
57,28.0,39.0,nan,0.424698426588915,Rossi
57,28.0,48.7,nan,0.28293311328521,Rossi
57,39.0,48.7,nan,0.31562375135842313,Rossi
58,8.3,nan,0.09210850780167745,nan,Rossi
58,19.0,nan,0.20949933438505064,nan,Rossi
58,28.0,nan,0.456524705964208,nan,Rossi
58,39.0,nan,0.5799295677599761,nan,Rossi
58,48.7,nan,0.7443471094218348,nan,Rossi
58,8.3,19.0,nan,0.7905006656149494,Rossi
58,8.3,28.0,nan,0.543475294035792,Rossi
58,8.3,39.0,nan,0.36599737712717917,Rossi
58,8.3,48.7,nan,0.22501220387221088,Rossi
58,19.0,28.0,nan,0.543475294035792,Rossi
58,19.0,39.0,nan,0.36599737712717917,Rossi
58,19.0,48.7,nan,0.22501220387221088,Rossi
58,28.0,39.0,nan,0.36599737712717917,Rossi
58,28.0,48.7,nan,0.22501220387221088,Rossi
58,39.0,48.7,nan,0.2556528905781652,Rossi
64,8.3,nan,0.15663600339749095,nan,Rossi
64,19.0,nan,0.3329116080641781,nan,Rossi
64,28.0,nan,0.5655197909539804,nan,Rossi
64,39.0,nan,0.799785233549221,nan,Rossi
64,48.7,nan,0.8807519654383571,nan,Rossi
64,8.3,19.0,nan,0.6670883919358219,Rossi
64,8.3,28.0,nan,0.4344802090460196,Rossi
64,8.3,39.0,nan,0.2683147220094181,Rossi
64,8.3,48.7,nan,0.16332065678046304,Rossi
64,19.0,28.0,nan,0.4344802090460196,Rossi
64,19.0,39.0,nan,0.2683147220094181,Rossi
64,19.0,48.7,nan,0.16332065678046304,Rossi
64,28.0,39.0,nan,0.2683147220094181,Rossi
64,28.0,48.7,nan,0.16332065678046304,Rossi
64,39.0,48.7,nan,0.09797678735281223,Rossi
67,8.3,nan,0.15663600339749095,nan,Rossi
67,19.0,nan,0.23584613912649277,nan,Rossi
67,28.0,nan,0.459287545415058,nan,Rossi
67,39.0,nan,0.6303432588132605,nan,Rossi
67,48.7,nan,0.7761447912049989,nan,Rossi
67,8.3,19.0,nan,0.6670883919358219,Rossi
67,8.3,28.0,nan,0.4344802090460196,Rossi
67,8.3,39.0,nan,0.2683147220094181,Rossi
67,8.3,48.7,nan,0.16332065678046304,Rossi
67,19.0,28.0,nan,0.540712454584942,Rossi
67,19.0,39.0,nan,0.3696567411867395,Rossi
67,19.0,48.7,nan,0.2238552087950011,Rossi
67,28.0,39.0,nan,0.3696567411867395,Rossi
67,28.0,48.7,nan,0.2238552087950011,Rossi
67,39.0,48.7,nan,0.2238552087950011,Rossi
71,8.3,nan,0.08313145278459622,nan,Rossi
71,19.0,nan,0.14756777113578923,nan,Rossi
71,28.0,nan,0.3184929665219246,nan,Rossi
71,39.0,nan,0.4896700341650623,nan,Rossi
71,48.7,nan,0.7523344396534883,nan,Rossi
71,8.3,19.0,nan,0.742770217501038,Rossi
71,8.3,28.0,nan,0.5001343984672444,Rossi
71,8.3,39.0,nan,0.32549552421949746,Rossi
71,8.3,48.7,nan,0.17841761913529486,Rossi
71,19.0,28.0,nan,0.645231403985337,Rossi
71,19.0,39.0,nan,0.4701327155217062,Rossi
71,19.0,48.7,nan,0.23850260326473205,Rossi
71,28.0,39.0,nan,0.5103299658349377,Rossi
71,28.0,48.7,nan,0.24766556034651166,Rossi
71,39.0,48.7,nan,0.24766556034651166,Rossi
73,8.3,nan,0.15663600339749095,nan,Rossi
73,19.0,nan,0.3329116080641781,nan,Rossi
73,28.0,nan,0.4767329039744822,nan,Rossi
73,39.0,nan,0.6472674737653126,nan,Rossi
73,48.7,nan,0.7762738193031751,nan,Rossi
73,8.3,19.0,nan,0.6670883919358219,Rossi
73,8.3,28.0,nan,0.4344802090460196,Rossi
73,8.3,39.0,nan,0.2683147220094181,Rossi
73,8.3,48.7,nan,0.16332065678046304,Rossi
73,19.0,28.0,nan,0.4344802090460196,Rossi
73,19.0,39.0,nan,0.2683147220094181,Rossi
73,19.0,48.7,nan,0.16332065678046304,Rossi
73,28.0,39.0,nan,0.3527325262346874,Rossi
73,28.0,48.7,nan,0.22372618069682493,Rossi
73,39.0,48.7,nan,0.22372618069682493,Rossi
74,8.3,nan,0.15663600339749095,nan,Rossi
74,19.0,nan,0.24860809341206624,nan,Rossi
74,28.0,nan,0.5099059488716369,nan,Rossi
74,39.0,nan,0.6941768762838293,nan,Rossi
74,48.7,nan,0.7821993974164116,nan,Rossi
74,8.3,19.0,nan,0.6670883919358219,Rossi
74,8.3,28.0,nan,0.4344802090460196,Rossi
74,8.3,39.0,nan,0.2683147220094181,Rossi
74,8.3,48.7,nan,0.16332065678046304,Rossi
74,19.0,28.0,nan,0.49009405112836313,Rossi
74,19.0,39.0,nan,0.3058231237161707,Rossi
74,19.0,48.7,nan,0.18535148829924597,Rossi
74,28.0,39.0,nan,0.3058231237161707,Rossi
74,28.0,48.7,nan,0.18535148829924597,Rossi
74,39.0,48.7,nan,0.18535148829924597,Rossi
76,8.3,nan,0.15663600339749095,nan,Rossi
76,19.0,nan,0.3329116080641781,nan,Rossi
76,28.0,nan,0.5655197909539804,nan,Rossi
76,39.0,nan,0.7316852779905819,nan,Rossi
76,48.7,nan,0.836679343219537,nan,Rossi
76,8.3,19.0,nan,0.6670883919358219,Rossi
76,8.3,28.0,nan,0.4344802090460196,Rossi
76,8.3,39.0,nan,0.2683147220094181,Rossi
76,8.3,48.7,nan,0.16332065678046304,Rossi
76,19.0,28.0,nan,0.4344802090460196,Rossi
76,19.0,39.0,nan,0.2683147220094181,Rossi
76,19.0,48.7,nan,0.16332065678046304,Rossi
76,28.0,39.0,nan,0.2683147220094181,Rossi
76,28.0,48.7,nan,0.16332065678046304,Rossi
76,39.0,48.7,nan,0.16332065678046304,Rossi
77,8.3,nan,0.09778246441293759,nan,Rossi
77,19.0,nan,0.2622661514176934,nan,Rossi
77,28.0,nan,0.41363158219823504,nan,Rossi
77,39.0,nan,0.5959018124719293,nan,Rossi
77,8.3,19.0,nan,0.7377338485823066,Rossi
77,8.3,28.0,nan,0.49477613985528035,Rossi
77,8.3,39.0,nan,0.31713291874621585,Rossi
77,8.3,48.7,nan,0.17671930043470918,Rossi
77,19.0,28.0,nan,0.49477613985528035,Rossi
77,19.0,39.0,nan,0.31713291874621585,Rossi
77,19.0,48.7,nan,0.17671930043470918,Rossi
77,28.0,39.0,nan,0.4040981875280707,Rossi
77,28.0,48.7,nan,0.21043333069300596,Rossi
77,39.0,48.7,nan,0.21043333069300596,Rossi
78,8.3,nan,0.1684990209315529,nan,Rossi
78,19.0,nan,0.30992158947428927,nan,Rossi
78,28.0,nan,0.5721919927328023,nan,Rossi
78,39.0,nan,0.7403641718611158,nan,Rossi
78,48.7,nan,0.8146642072961431,nan,Rossi
78,8.3,19.0,nan,0.6900784105257107,Rossi
78,8.3,28.0,nan,0.4278080072671977,Rossi
78,8.3,39.0,nan,0.2596358281388842,Rossi
78,8.3,48.7,nan,0.18533579270385692,Rossi
78,19.0,28.0,nan,0.4278080072671977,Rossi
78,19.0,39.0,nan,0.2596358281388842,Rossi
78,19.0,48.7,nan,0.18533579270385692,Rossi
78,28.0,39.0,nan,0.2596358281388842,Rossi
78,28.0,48.7,nan,0.18533579270385692,Rossi
78,39.0,48.7,nan,0.18533579270385692,Rossi
79,8.3,nan,0.15663600339749095,nan,Rossi
79,19.0,nan,0.3329116080641781,nan,Rossi
79,28.0,nan,0.5655197909539804,nan,Rossi
79,39.0,nan,0.7316852779905819,nan,Rossi
79,48.7,nan,0.836679343219537,nan,Rossi
79,8.3,19.0,nan,0.6670883919358219,Rossi
79,8.3,28.0,nan,0.4344802090460196,Rossi
79,8.3,39.0,nan,0.2683147220094181,Rossi
79,8.3,48.7,nan,0.16332065678046304,Rossi
79,19.0,28.0,nan,0.4344802090460196,Rossi
79,19.0,39.0,nan,0.2683147220094181,Rossi
79,19.0,48.7,nan,0.16332065678046304,Rossi
79,28.0,39.0,nan,0.2683147220094181,Rossi
79,28.0,48.7,nan,0.16332065678046304,Rossi
79,39.0,48.7,nan,0.16332065678046304,Rossi
83,8.3,nan,0.15663600339749095,nan,Rossi
83,19.0,nan,0.3329116080641781,nan,Rossi
83,28.0,nan,0.6249986115183682,nan,Rossi
83,39.0,nan,0.7690066145334812,nan,Rossi
83,48.7,nan,0.9055901666137322,nan,Rossi
83,8.3,19.0,nan,0.6670883919358219,Rossi
83,8.3,28.0,nan,0.4344802090460196,Rossi
83,8.3,39.0,nan,0.2683147220094181,Rossi
83,8.3,48.7,nan,0.16332065678046304,Rossi
83,19.0,28.0,nan,0.4344802090460196,Rossi
83,19.0,39.0,nan,0.2683147220094181,Rossi
83,19.0,48.7,nan,0.16332065678046304,Rossi
83,28.0,39.0,nan,0.23099338546651882,Rossi
83,28.0,48.7,nan,0.09440983338626785,Rossi
83,39.0,48.7,nan,0.09440983338626785,Rossi
85,8.3,nan,0.12352300261846194,nan,Rossi
85,19.0,nan,0.2645502312272827,nan,Rossi
85,8.3,19.0,nan,0.5186068889130546,Rossi
85,8.3,28.0,nan,0.3053105752923052,Rossi
85,8.3,39.0,nan,0.17582284472629395,Rossi
85,8.3,48.7,nan,0.08058890091284587,Rossi
85,19.0,28.0,nan,0.5466119141055942,Rossi
85,19.0,39.0,nan,0.38716447503296836,Rossi
85,19.0,48.7,nan,0.13458931927957862,Rossi
91,8.3,nan,0.15663600339749095,nan,Rossi
91,19.0,nan,0.3329116080641781,nan,Rossi
91,28.0,nan,0.5655197909539804,nan,Rossi
91,39.0,nan,0.7316852779905819,nan,Rossi
91,48.7,nan,0.836679343219537,nan,Rossi
91,8.3,19.0,nan,0.6670883919358219,Rossi
91,8.3,28.0,nan,0.4344802090460196,Rossi
91,8.3,39.0,nan,0.2683147220094181,Rossi
91,8.3,48.7,nan,0.16332065678046304,Rossi
91,19.0,28.0,nan,0.4344802090460196,Rossi
91,19.0,39.0,nan,0.2683147220094181,Rossi
91,19.0,48.7,nan,0.16332065678046304,Rossi
91,28.0,39.0,nan,0.2683147220094181,Rossi
91,28.0,48.7,nan,0.16332065678046304,Rossi
91,39.0,48.7,nan,0.16332065678046304,Rossi
94,8.3,nan,0.15663600339749095,nan,Rossi
94,19.0,nan,0.130702053320363,nan,Rossi
94,28.0,nan,0.32297964982069083,nan,Rossi
94,39.0,nan,0.5067620354669016,nan,Rossi
94,48.7,nan,0.7172518954225671,nan,Rossi
